iso	chr	start	end	mapon
Gd_00045-a2ab	chr1001	1858660	1858805	all
Gd_00045-a2ab	chr1001	1858964	1877265	all
Gd_00045-a2ab	chr1001	1884048	1884277	all
Gd_00045-a2ab	chr1001	1884887	1886554	all
Gd_00045-a2ab	chr1001	1886566	1887918	all
Gd_00045-a2ab	chr1001	2027632	2029528	all
Gd_00045-a2ab	chr1001	2030507	2031018	all
Gd_00045-a2ab	chr1001	2032784	2033232	all
Gd_00045-a2ab	chr1001	2033559	2033782	all
Gd_00045-a2ab	chr1001	2037388	2040522	all
Gd_00045-a2ab	chr1001	2041429	2044843	all
Gd_00045-a2ab	chr1001	2045063	2053227	all
Gd_00045-a2ab	chr1001	2058574	2072400	all
Gd_00045-a2ab	chr1001	2074613	2090272	all
Gd_00045-a2ab	chr1001	2091536	2091802	all
Gd_00045-a2ab	chr1001	2092099	2092374	all
Gd_00045-a2ab	chr1001	2092816	2092936	all
Gd_00045-a2ab	chr1001	2105160	2108402	all
Gd_00045-a2ab	chr1001	2108883	2135417	all
Gd_00045-a2ab	chr1001	2137581	2142220	all
Gd_00045-a2ab	chr1001	2144008	2144457	all
Gd_00045-a2ab	chr1001	2144608	2146404	all
Gd_00045-a2ab	chr1001	2152233	2220400	all
Gd_00045-a2ab	chr1001	2220480	2221765	all
Gd_00045-a2ab	chr1001	2221782	2224515	all
Gd_00045-a2ab	chr1001	2224547	2229756	all
Gd_00045-a2ab	chr1001	2229865	2249480	all
Gd_00045-a2ab	chr1001	2249493	2250213	all
Gd_00045-a2ab	chr1001	2250229	2265419	all
Gd_00045-a2ab	chr1001	2265531	2267151	all
Gd_00045-a2ab	chr1001	2267331	2267591	all
Gd_00045-a2ab	chr1001	2267639	2267966	all
Gd_00045-a2ab	chr1001	2267980	2269678	all
Gd_00045-a2ab	chr1001	2284144	2284598	all
Gd_00045-a2ab	chr1001	2284790	2286978	all
Gd_00045-a2ab	chr1001	2286997	2294086	all
Gd_00045-a2ab	chr1001	2294102	2295374	all
Gd_00045-a2ab	chr1001	2296807	2305241	all
Gd_00045-a2ab	chr1001	2305268	2311383	all
Gd_00045-a2ab	chr1001	2313245	2322052	all
Gd_00045-a2ab	chr1001	2322983	2324670	all
Gd_00045-a2ab	chr1001	2333347	2335589	all
Gd_00045-a2ab	chr1001	2464020	2468557	all
Gd_00045-a2ab	chr1001	2468621	2477626	all
Gd_00045-a2ab	chr1001	2478568	2479324	all
Gd_00045-a2ab	chr1001	2479370	2479800	all
Gd_00045-a2ab	chr1001	2480281	2482157	all
Gd_00045-a2ab	chr1001	2483506	2485104	all
Gd_00045-a2ab	chr1001	2488388	2489138	all
Gd_00045-a2ab	chr1001	2489237	2489459	all
Gd_00045-a2ab	chr1001	2489472	2490067	all
Gd_00045-a2ab	chr1001	2490093	2495854	all
Gd_00045-a2ab	chr1001	2496097	2499538	all
Gd_00045-a2ab	chr1001	2499730	2500687	all
Gd_00045-a2ab	chr1001	2508131	2508609	all
Gd_00045-a2ab	chr1001	2508653	2509064	all
Gd_00045-a2ab	chr1001	2509085	2509530	all
Gd_00045-a2ab	chr1001	2617203	2619361	all
Gd_00045-a2ab	chr1001	2727303	2728909	all
Gd_00045-a2ab	chr1001	2728931	2760766	all
Gd_00045-a2ab	chr1001	2760799	2761078	all
Gd_00045-a2ab	chr1001	2761093	2763302	all
Gd_00045-a2ab	chr1001	2763343	2802850	all
Gd_00045-a2ab	chr1001	2804913	2809564	all
Gd_00045-a2ab	chr1001	2809599	2809783	all
Gd_00045-a2ab	chr1001	2809844	2809995	all
Gd_00045-a2ab	chr1001	2810742	2819125	all
Gd_00045-a2ab	chr1001	2819294	2826427	all
Gd_00045-a2ab	chr1001	2826625	2831140	all
Gd_00045-a2ab	chr1001	2831174	2831367	all
Gd_00045-a2ab	chr1001	2831680	2833725	all
Gd_00045-a2ab	chr1001	2833770	2834770	all
Gd_00045-a2ab	chr1001	2834783	2843122	all
Gd_00045-a2ab	chr1001	2843411	2854526	all
Gd_00045-a2ab	chr1001	2855468	2857899	all
Gd_00045-a2ab	chr1001	2857960	2859875	all
Gd_00045-a2ab	chr1001	2898888	2899300	all
Gd_00045-a2ab	chr1001	2910168	2910568	all
Gd_00045-a2ab	chr1001	2912316	2925608	all
Gd_00045-a2ab	chr1001	2925621	2940374	all
Gd_00045-a2ab	chr1001	2940477	2941613	all
Gd_00045-a2ab	chr1001	2941685	2942196	all
Gd_00045-a2ab	chr1001	2944045	2946716	all
Gd_00045-a2ab	chr1001	2946738	2946969	all
Gd_00045-a2ab	chr1001	2953975	2955692	all
Gd_00045-a2ab	chr1001	2965454	2966524	all
Gd_00045-a2ab	chr1001	2969006	2970736	all
Gd_00045-a2ab	chr1001	2970749	2978486	all
Gd_00045-a2ab	chr1001	2978488	2982563	all
Gd_00045-a2ab	chr1001	2989404	2990159	all
Gd_00045-a2ab	chr1001	2990236	2990803	all
Gd_00045-a2ab	chr1001	2992666	3006731	all
Gd_00045-a2ab	chr1001	3006792	3011643	all
Gd_00045-a2ab	chr1001	3011911	3013660	all
Gd_00045-a2ab	chr1001	3013719	3013895	all
Gd_00045-a2ab	chr1001	3013987	3019543	all
Gd_00045-a2ab	chr1001	3019607	3030003	all
Gd_00045-a2ab	chr1001	3030040	3031809	all
Gd_00045-a2ab	chr1001	3036921	3044697	all
Gd_00045-a2ab	chr1001	3044752	3063396	all
Gd_00045-a2ab	chr1001	3063412	3065286	all
Gd_00045-a2ab	chr1001	3066415	3066953	all
Gd_00045-a2ab	chr1001	3068816	3072051	all
Gd_00045-a2ab	chr1001	3072532	3072962	all
Gd_00045-a2ab	chr1001	3073844	3073981	all
Gd_00045-a2ab	chr1001	3076721	3077820	all
Gd_00045-a2ab	chr1001	3164123	3164236	all
Gd_00045-a2ab	chr1001	3169027	3169922	all
Gd_00045-a2ab	chr1001	3188276	3195228	all
Gd_00045-a2ab	chr1001	3195768	3195979	all
Gd_00045-a2ab	chr1001	3196070	3197170	all
Gd_00045-a2ab	chr1001	3198113	3198670	all
Gd_00045-a2ab	chr1001	3200003	3202955	all
Gd_00045-a2ab	chr1001	3295295	3298406	all
Gd_00045-a2ab	chr1001	3298548	3303178	all
Gd_00045-a2ab	chr1001	3306621	3310507	all
Gd_00045-a2ab	chr1001	3311942	3312098	all
Gd_00045-a2ab	chr1001	3346159	3348002	all
Gd_00045-a2ab	chr1001	3348154	3348312	all
Gd_00045-a2ab	chr1001	3348548	3352889	all
Gd_00045-a2ab	chr1001	3353223	3356887	all
Gd_00045-a2ab	chr1001	3356905	3360086	all
Gd_00045-a2ab	chr1001	3362111	3370132	all
Gd_00045-a2ab	chr1001	3577570	3577707	all
Gd_00045-a2ab	chr1001	3577738	3578239	all
Gd_00045-a2ab	chr1001	3579298	3579584	all
Gd_00045-a2ab	chr1001	3580249	3586968	all
Gd_00045-a2ab	chr1001	3683175	3684968	all
Gd_00045-a2ab	chr1001	3686446	3723037	all
Gd_00045-a2ab	chr1001	3723690	3726408	all
Gd_00045-a2ab	chr1001	3727350	3727494	all
Gd_00045-a2ab	chr1001	3741224	3789080	all
Gd_00045-a2ab	chr1001	3789105	3794535	all
Gd_00045-a2ab	chr1001	3794546	3796631	all
Gd_00045-a2ab	chr1001	3796667	3796912	all
Gd_00045-a2ab	chr1001	3796947	3797219	all
Gd_00045-a2ab	chr1001	3797235	3798205	all
Gd_00045-a2ab	chr1001	3798258	3798683	all
Gd_00045-a2ab	chr1001	3798744	3799009	all
Gd_00045-a2ab	chr1001	3799041	3805355	all
Gd_00045-a2ab	chr1001	3805666	3806185	all
Gd_00045-a2ab	chr1001	3806203	3810132	all
Gd_00045-a2ab	chr1001	3810286	3829084	all
Gd_00045-a2ab	chr1001	3841516	3844993	all
Gd_00045-a2ab	chr1001	3878688	3881947	all
Gd_00045-a2ab	chr1001	3884911	3885239	all
Gd_00045-a2ab	chr1001	3885548	3885959	all
Gd_00045-a2ab	chr1001	4027840	4031380	all
Gd_00045-a2ab	chr1001	4031393	4033117	all
Gd_00045-a2ab	chr1001	4033334	4039604	all
Gd_00045-a2ab	chr1001	4039623	4054297	all
Gd_00045-a2ab	chr1001	4054372	4060614	all
Gd_00045-a2ab	chr1001	4060615	4080927	all
Gd_00045-a2ab	chr1001	4081008	4082363	all
Gd_00045-a2ab	chr1001	4082364	4101445	all
Gd_00045-a2ab	chr1001	4101474	4108986	all
Gd_00045-a2ab	chr1001	4110580	4112399	all
Gd_00045-a2ab	chr1001	4117805	4118309	all
Gd_00045-a2ab	chr1001	4118310	4130836	all
Gd_00045-a2ab	chr1001	4130849	4132456	all
Gd_00045-a2ab	chr1001	4132570	4134301	all
Gd_00045-a2ab	chr1001	4134324	4135932	all
Gd_00045-a2ab	chr1001	4135981	4148617	all
Gd_00045-a2ab	chr1001	4150974	4152255	all
Gd_00045-a2ab	chr1001	4152984	4153112	all
Gd_00045-a2ab	chr1001	4153127	4158245	all
Gd_00045-a2ab	chr1001	4171755	4171965	all
Gd_00045-a2ab	chr1001	4172069	4177136	all
Gd_00045-a2ab	chr1001	4177617	4179565	all
Gd_00045-a2ab	chr1001	4182367	4183543	all
Gd_00045-a2ab	chr1001	4183557	4188268	all
Gd_00045-a2ab	chr1001	4205094	4210979	all
Gd_00045-a2ab	chr1001	4245253	4260443	all
Gd_00045-a2ab	chr1001	4260460	4260866	all
Gd_00045-a2ab	chr1001	4263650	4263827	all
Gd_00045-a2ab	chr1001	4265857	4265995	all
Gd_00045-a2ab	chr1001	4267769	4270055	all
Gd_00045-a2ab	chr1001	4270536	4279369	all
Gd_00045-a2ab	chr1001	4279535	4285267	all
Gd_00045-a2ab	chr1001	4287129	4296844	all
Gd_00045-a2ab	chr1001	4296907	4298720	all
Gd_00045-a2ab	chr1001	4298736	4300439	all
Gd_00045-a2ab	chr1001	4302403	4304341	all
Gd_00045-a2ab	chr1001	4304393	4322481	all
Gd_00045-a2ab	chr1001	4322503	4324286	all
Gd_00045-a2ab	chr1001	4324513	4325202	all
Gd_00045-a2ab	chr1001	4325578	4325925	all
Gd_00045-a2ab	chr1001	4329379	4330269	all
Gd_00045-a2ab	chr1001	4330750	4331112	all
Gd_00045-a2ab	chr1001	4331131	4331813	all
Gd_00045-a2ab	chr1001	4332762	4334271	all
Gd_00045-a2ab	chr1001	4334282	4346167	all
Gd_00045-a2ab	chr1001	4346186	4364952	all
Gd_00045-a2ab	chr1001	4365353	4365496	all
Gd_00045-a2ab	chr1001	4366789	4366969	all
Gd_00045-a2ab	chr1001	4373491	4373783	all
Gd_00045-a2ab	chr1001	4374003	4390491	all
Gd_00045-a2ab	chr1001	4390596	4391287	all
Gd_00045-a2ab	chr1001	4391304	4395766	all
Gd_00045-a2ab	chr1001	4395809	4409341	all
Gd_00045-a2ab	chr1001	4409353	4418055	all
Gd_00045-a2ab	chr1001	4418066	4428409	all
Gd_00045-a2ab	chr1001	4428457	4436224	all
Gd_00045-a2ab	chr1001	4444446	4444573	all
Gd_00045-a2ab	chr1001	4451561	4451704	all
Gd_00045-a2ab	chr1001	4452005	4452137	all
Gd_00045-a2ab	chr1001	4452309	4452416	all
Gd_00045-a2ab	chr1001	4457278	4473709	all
Gd_00045-a2ab	chr1001	4473738	4476430	all
Gd_00045-a2ab	chr1001	4476503	4477221	all
Gd_00045-a2ab	chr1001	4477258	4479930	all
Gd_00045-a2ab	chr1001	4479941	4489663	all
Gd_00045-a2ab	chr1001	4489675	4519690	all
Gd_00045-a2ab	chr1001	4519702	4521128	all
Gd_00045-a2ab	chr1001	4521141	4530530	all
Gd_00045-a2ab	chr1001	4546250	4546484	all
Gd_00045-a2ab	chr1001	4546624	4550602	all
Gd_00045-a2ab	chr1001	4550604	4573760	all
Gd_00045-a2ab	chr1001	4573832	4574066	all
Gd_00045-a2ab	chr1001	4574144	4574395	all
Gd_00045-a2ab	chr1001	4574438	4579375	all
Gd_00045-a2ab	chr1001	4590171	4595615	all
Gd_00045-a2ab	chr1001	4596039	4596745	all
Gd_00045-a2ab	chr1001	4597226	4600644	all
Gd_00045-a2ab	chr1001	4604793	4607398	all
Gd_00045-a2ab	chr1001	4607738	4608773	all
Gd_00045-a2ab	chr1001	4608936	4616702	all
Gd_00045-a2ab	chr1001	4616998	4640561	all
Gd_00045-a2ab	chr1001	4640782	4647145	all
Gd_00045-a2ab	chr1001	4650139	4650296	all
Gd_00045-a2ab	chr1001	4655581	4656218	all
Gd_00045-a2ab	chr1001	4656231	4658704	all
Gd_00045-a2ab	chr1001	4658715	4668339	all
Gd_00045-a2ab	chr1001	4668371	4670490	all
Gd_00045-a2ab	chr1001	4672898	4674469	all
Gd_00045-a2ab	chr1001	4684129	4692887	all
Gd_00045-a2ab	chr1001	4692910	4693230	all
Gd_00045-a2ab	chr1001	4693268	4696594	all
Gd_00045-a2ab	chr1001	4696605	4700009	all
Gd_00045-a2ab	chr1001	4700029	4709153	all
Gd_00045-a2ab	chr1001	4709194	4719106	all
Gd_00045-a2ab	chr1001	4719123	4719786	all
Gd_00045-a2ab	chr1001	4719832	4725646	all
Gd_00045-a2ab	chr1001	4742207	4742514	all
Gd_00045-a2ab	chr1001	12282	12703	inter
Gd_00045-a2ab	chr1001	78506	78718	inter
Gd_00045-a2ab	chr1001	91931	95436	inter
Gd_00045-a2ab	chr1001	162824	175407	inter
Gd_00045-a2ab	chr1001	176906	177535	inter
Gd_00045-a2ab	chr1001	207716	210436	inter
Gd_00045-a2ab	chr1001	210813	211613	inter
Gd_00045-a2ab	chr1001	211640	219836	inter
Gd_00045-a2ab	chr1001	219850	223830	inter
Gd_00045-a2ab	chr1001	223866	224252	inter
Gd_00045-a2ab	chr1001	510016	510305	inter
Gd_00045-a2ab	chr1001	517038	522037	inter
Gd_00045-a2ab	chr1001	522366	524749	inter
Gd_00045-a2ab	chr1001	549984	554336	inter
Gd_00045-a2ab	chr1001	556165	561886	inter
Gd_00045-a2ab	chr1001	561921	564265	inter
Gd_00045-a2ab	chr1001	564650	565334	inter
Gd_00045-a2ab	chr1001	565348	566359	inter
Gd_00045-a2ab	chr1001	572427	572687	inter
Gd_00045-a2ab	chr1001	595750	595895	inter
Gd_00045-a2ab	chr1001	623290	624809	inter
Gd_00045-a2ab	chr1001	694243	695204	inter
Gd_00045-a2ab	chr1001	695396	697095	inter
Gd_00045-a2ab	chr1001	697142	700092	inter
Gd_00045-a2ab	chr1001	797168	797929	inter
Gd_00045-a2ab	chr1001	798209	799119	inter
Gd_00045-a2ab	chr1001	810757	813724	inter
Gd_00045-a2ab	chr1001	939412	940114	inter
Gd_00045-a2ab	chr1001	940128	940808	inter
Gd_00045-a2ab	chr1001	955522	956134	inter
Gd_00045-a2ab	chr1001	962329	963395	inter
Gd_00045-a2ab	chr1001	967838	969051	inter
Gd_00045-a2ab	chr1001	969493	969955	inter
Gd_00045-a2ab	chr1001	970067	970287	inter
Gd_00045-a2ab	chr1001	1005823	1019246	inter
Gd_00045-a2ab	chr1001	1019335	1039145	inter
Gd_00045-a2ab	chr1001	1053226	1079310	inter
Gd_00045-a2ab	chr1001	1079384	1086518	inter
Gd_00045-a2ab	chr1001	1088857	1097441	inter
Gd_00045-a2ab	chr1001	1140187	1147535	inter
Gd_00045-a2ab	chr1001	1147713	1148415	inter
Gd_00045-a2ab	chr1001	1158029	1158180	inter
Gd_00045-a2ab	chr1001	1158241	1158420	inter
Gd_00045-a2ab	chr1001	1158526	1158931	inter
Gd_00045-a2ab	chr1001	1312096	1333048	inter
Gd_00045-a2ab	chr1001	1336452	1337246	inter
Gd_00045-a2ab	chr1001	1337270	1346441	inter
Gd_00045-a2ab	chr1001	1346456	1354754	inter
Gd_00045-a2ab	chr1001	1427517	1432371	inter
Gd_00045-a2ab	chr1001	1436926	1438546	inter
Gd_00045-a2ab	chr1001	1439446	1441106	inter
Gd_00045-a2ab	chr1001	1459489	1459902	inter
Gd_00045-a2ab	chr1001	1460263	1483757	inter
Gd_00045-a2ab	chr1001	1485615	1487215	inter
Gd_00045-a2ab	chr1001	1507615	1508513	inter
Gd_00045-a2ab	chr1001	1508821	1513154	inter
Gd_00045-a2ab	chr1001	1513218	1520957	inter
Gd_00045-a2ab	chr1001	1520969	1523409	inter
Gd_00045-a2ab	chr1001	1523422	1523844	inter
Gd_00045-a2ab	chr1001	1523895	1524148	inter
Gd_00045-a2ab	chr1001	1524222	1527593	inter
Gd_00045-a2ab	chr1001	1527632	1537970	inter
Gd_00045-a2ab	chr1001	1538010	1538638	inter
Gd_00045-a2ab	chr1001	1538657	1539835	inter
Gd_00045-a2ab	chr1001	1541785	1545838	inter
Gd_00045-a2ab	chr1001	1546780	1547414	inter
Gd_00045-a2ab	chr1001	1547440	1551094	inter
Gd_00045-a2ab	chr1001	1551127	1551418	inter
Gd_00045-a2ab	chr1001	1568204	1569717	inter
Gd_00045-a2ab	chr1001	1570513	1580347	inter
Gd_00045-a2ab	chr1001	1615384	1616323	inter
Gd_00045-a2ab	chr1001	1624027	1636126	inter
Gd_00045-a2ab	chr1001	1636253	1653151	inter
Gd_00045-a2ab	chr1001	1654240	1654556	inter
Gd_00045-a2ab	chr1001	1654844	1655221	inter
Gd_00045-a2ab	chr1001	1655635	1656235	inter
Gd_00045-a2ab	chr1001	1656274	1656629	inter
Gd_00045-a2ab	chr1001	1656774	1658832	inter
Gd_00045-a2ab	chr1001	1658847	1659289	inter
Gd_00045-a2ab	chr1001	1660231	1661127	inter
Gd_00045-a2ab	chr1001	1842468	1846201	inter
Gd_00045-a2ab	chr1001	1848508	1858526	inter
Gd_00045-a2ab	chr1001	1858660	1858805	inter
Gd_00045-a2ab	chr1001	1858964	1877265	inter
Gd_00045-a2ab	chr1001	1884048	1884277	inter
Gd_00045-a2ab	chr1001	1884887	1886554	inter
Gd_00045-a2ab	chr1001	1886566	1887918	inter
Gd_00045-a2ab	chr1001	2027632	2029528	inter
Gd_00045-a2ab	chr1001	2030507	2031018	inter
Gd_00045-a2ab	chr1001	2032784	2033232	inter
Gd_00045-a2ab	chr1001	2033559	2033782	inter
Gd_00045-a2ab	chr1001	2037388	2040522	inter
Gd_00045-a2ab	chr1001	2041429	2044843	inter
Gd_00045-a2ab	chr1001	2045063	2053227	inter
Gd_00045-a2ab	chr1001	2058574	2072400	inter
Gd_00045-a2ab	chr1001	2074613	2090272	inter
Gd_00045-a2ab	chr1001	2091536	2091802	inter
Gd_00045-a2ab	chr1001	2092099	2092374	inter
Gd_00045-a2ab	chr1001	2092816	2092936	inter
Gd_00045-a2ab	chr1001	2105160	2108402	inter
Gd_00045-a2ab	chr1001	2108883	2135417	inter
Gd_00045-a2ab	chr1001	2137581	2142220	inter
Gd_00045-a2ab	chr1001	2144008	2144457	inter
Gd_00045-a2ab	chr1001	2144608	2146404	inter
Gd_00045-a2ab	chr1001	2152233	2220400	inter
Gd_00045-a2ab	chr1001	2220480	2221765	inter
Gd_00045-a2ab	chr1001	2221782	2224515	inter
Gd_00045-a2ab	chr1001	2224547	2229756	inter
Gd_00045-a2ab	chr1001	2229865	2249480	inter
Gd_00045-a2ab	chr1001	2249493	2250213	inter
Gd_00045-a2ab	chr1001	2250229	2265419	inter
Gd_00045-a2ab	chr1001	2265531	2267151	inter
Gd_00045-a2ab	chr1001	2267331	2267591	inter
Gd_00045-a2ab	chr1001	2267639	2267966	inter
Gd_00045-a2ab	chr1001	2267980	2269678	inter
Gd_00045-a2ab	chr1001	2284144	2284598	inter
Gd_00045-a2ab	chr1001	2284790	2286978	inter
Gd_00045-a2ab	chr1001	2286997	2294086	inter
Gd_00045-a2ab	chr1001	2294102	2295374	inter
Gd_00045-a2ab	chr1001	2296807	2305241	inter
Gd_00045-a2ab	chr1001	2305268	2311383	inter
Gd_00045-a2ab	chr1001	2313245	2322052	inter
Gd_00045-a2ab	chr1001	2322983	2324670	inter
Gd_00045-a2ab	chr1001	2333347	2335589	inter
Gd_00045-a2ab	chr1001	2464020	2468557	inter
Gd_00045-a2ab	chr1001	2468621	2477626	inter
Gd_00045-a2ab	chr1001	2478568	2479324	inter
Gd_00045-a2ab	chr1001	2479370	2479800	inter
Gd_00045-a2ab	chr1001	2480281	2482157	inter
Gd_00045-a2ab	chr1001	2483506	2485104	inter
Gd_00045-a2ab	chr1001	2488388	2489138	inter
Gd_00045-a2ab	chr1001	2489237	2489459	inter
Gd_00045-a2ab	chr1001	2489472	2490067	inter
Gd_00045-a2ab	chr1001	2490093	2495854	inter
Gd_00045-a2ab	chr1001	2496097	2499538	inter
Gd_00045-a2ab	chr1001	2499730	2500687	inter
Gd_00045-a2ab	chr1001	2508131	2508609	inter
Gd_00045-a2ab	chr1001	2508653	2509064	inter
Gd_00045-a2ab	chr1001	2509085	2509530	inter
Gd_00045-a2ab	chr1001	2617203	2619361	inter
Gd_00045-a2ab	chr1001	2727303	2728909	inter
Gd_00045-a2ab	chr1001	2728931	2760766	inter
Gd_00045-a2ab	chr1001	2760799	2761078	inter
Gd_00045-a2ab	chr1001	2761093	2763302	inter
Gd_00045-a2ab	chr1001	2763343	2802850	inter
Gd_00045-a2ab	chr1001	2804913	2809564	inter
Gd_00045-a2ab	chr1001	2809599	2809783	inter
Gd_00045-a2ab	chr1001	2809844	2809995	inter
Gd_00045-a2ab	chr1001	2810742	2819125	inter
Gd_00045-a2ab	chr1001	2819294	2826427	inter
Gd_00045-a2ab	chr1001	2826625	2831140	inter
Gd_00045-a2ab	chr1001	2831174	2831367	inter
Gd_00045-a2ab	chr1001	2831680	2833725	inter
Gd_00045-a2ab	chr1001	2833770	2834770	inter
Gd_00045-a2ab	chr1001	2834783	2843122	inter
Gd_00045-a2ab	chr1001	2843411	2854526	inter
